1634489844.793463,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489844.854568,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489844.9154508,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489844.975586,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.036588,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.0975602,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.1590972,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.218899,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.2803998,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.340378,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.401809,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.462682,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.522659,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.585981,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.643747,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.706141,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.765812,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.826625,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.8872619,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489845.947358,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.009473,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.0687659,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.129878,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.19077,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.251476,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.312479,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.3734531,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.433507,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.49486,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.5548742,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.615798,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.6769311,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.736625,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.800781,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.858846,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.919416,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489846.9799502,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.040403,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.102011,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.161694,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.222731,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.283259,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.3434508,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.405664,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.4665961,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.525759,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.587796,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.647933,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.7077792,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.76894,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.829636,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.890916,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489847.951802,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.012922,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.073259,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.13284,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.1949399,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.25509,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.316138,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.376693,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.4367979,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.498019,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.5584488,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.619601,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.6806872,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.739506,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.800965,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.861675,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.922754,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489848.9830232,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489849.043381,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489849.104536,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489849.1651058,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489849.22577,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489849.286019,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489849.3463721,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
1634489849.4073532,-0.0005,-0.0005,-0.0005,-0.0610,-0.0610,-0.0610
