1634490219.952095,-0.0364,-1.0466,-0.0454,-2.4656,-6.9313,2.4733
1634490220.014931,-0.2876,-1.0234,-0.2483,0.1603,-8.2519,-5.5115
1634490220.079763,-0.0671,-1.0918,0.0776,2.5267,-8.7557,-1.0687
1634490220.143688,0.0713,-1.0420,-0.0164,1.1145,-5.5267,-1.4046
1634490220.208309,0.1951,-1.0264,-0.3811,-2.2595,-3.5725,4.4198
1634490220.2716959,0.2805,-1.1116,0.1282,-6.0382,-6.2366,-0.5573
1634490220.334871,0.1484,-1.1050,-0.1597,-0.2290,-8.6412,0.6336
1634490220.3999271,0.0195,-1.0857,-0.1230,0.2214,-9.6412,-2.8168
1634490220.464153,-0.2949,-0.8145,0.0950,0.3130,-9.5344,-1.8626
1634490220.5260642,0.0227,-0.9600,-0.2253,1.3588,-9.0840,1.0458
1634490220.590531,-0.2068,-0.8572,0.0430,0.2137,-9.5267,1.8168
1634490220.6553159,-0.2378,-0.8911,-0.0764,-5.1679,-14.2748,-7.8473
1634490220.7177641,0.1956,-1.0610,-0.2170,3.8855,-10.8550,-13.0000
1634490220.782166,0.0845,-1.0959,-0.0283,-3.4427,-7.2519,-9.8244
1634490220.845993,-0.1030,-0.6206,-0.0601,1.8397,-5.5878,9.0305
1634490220.9101639,0.2097,-1.1763,-0.0525,4.5954,-8.8168,9.0992
1634490220.97383,-0.2644,-0.8867,-0.0508,2.2748,-10.2595,6.5725
1634490221.038181,-0.1157,-0.8103,0.0750,2.7481,2.2672,7.0000
1634490221.102531,-0.3098,-0.8552,0.1494,-7.0840,16.5267,33.5038
1634490221.166005,-0.2620,-0.9026,-0.1177,-7.9313,-1.3130,3.9008
1634490221.229729,-0.0098,-1.1167,-0.1377,-17.5267,-11.2214,-14.8092
1634490221.294731,0.0981,-1.1221,-0.2883,-24.5725,-4.8779,-12.6489
1634490221.357878,0.0500,-1.0498,-0.2290,-15.3359,-14.7023,-26.8397
1634490221.4225569,0.0854,-0.9407,-0.0356,-16.2519,-13.7252,-11.6794
1634490221.4865038,0.1008,-0.9888,-0.2874,-18.5420,-15.1832,-18.2061
1634490221.550032,0.0830,-1.0186,-0.0317,-19.0076,-8.8473,-12.9771
1634490221.614012,-0.2727,-0.8086,0.0737,-16.1450,-20.7252,-15.6336
1634490221.6781151,0.2534,-1.0457,-0.3718,-7.8702,-14.9237,-6.8550
1634490221.742465,0.1311,-0.9739,-0.0332,0.3053,-19.0611,-1.2519
1634490221.8060591,0.0615,-1.1309,0.0515,0.9466,-20.1985,0.0687
