1634490607.049796,-0.1936,-0.9526,-0.0867,22.0000,8.6947,48.9084
1634490607.113167,-0.2600,-0.9470,-0.1223,25.3130,-4.9237,3.5038
1634490607.179135,-0.2546,-0.9272,-0.1458,-2.9313,-11.5496,-12.7481
1634490607.241142,-0.0928,-0.9585,-0.1091,-33.5191,-38.7176,-95.7634
1634490607.305681,-0.1453,-0.9954,-0.0518,-21.6260,-43.3511,-128.2519
1634490607.369523,-0.0303,-1.0417,-0.0552,9.2137,-52.2824,-113.5420
1634490607.433169,0.0696,-1.0425,-0.0347,21.0076,-53.8397,-87.2443
1634490607.497549,0.1802,-0.9851,-0.0198,32.7328,-42.5802,-76.5191
1634490607.561516,0.1682,-0.9768,0.0117,56.6489,-35.5878,-54.6870
1634490607.624376,0.1328,-0.9004,0.1062,78.7176,25.9695,12.2137
1634490607.688757,0.2751,-0.9832,0.1108,92.0458,-9.9847,49.9618
1634490607.752348,0.2942,-0.9204,0.1729,62.2137,-8.1908,17.3893
1634490607.816654,0.2378,-0.9063,0.3008,66.8779,-38.3282,-4.0611
1634490607.881273,0.2209,-0.8860,0.2695,49.8168,-20.8855,-6.1145
1634490607.944587,0.2083,-0.8921,0.3027,23.9313,-22.5114,9.2824
1634490608.008929,0.1934,-0.9524,0.2512,-22.7252,7.4580,-5.4427
1634490608.07357,0.1504,-0.9517,0.2488,-73.7023,57.2290,-3.8626
1634490608.1363142,0.1309,-0.9810,0.2893,-108.7328,56.6183,3.2748
1634490608.20075,0.1033,-0.9460,0.2473,-89.6870,7.7328,33.7328
1634490608.2651699,0.1470,-0.9451,0.1418,-56.9237,3.6489,44.8168
1634490608.328251,0.1528,-0.9368,0.0876,-30.0305,-14.9695,23.9466
1634490608.3932989,-0.0369,-0.9946,0.0195,-11.9695,-26.8015,34.5725
1634490608.456214,-0.1824,-1.0151,0.0132,-21.5038,20.5496,121.9847
1634490608.520235,-0.1899,-1.0168,-0.0659,-34.1832,38.1985,149.6641
1634490608.585691,-0.2842,-0.9629,-0.0405,-34.1756,55.8321,127.3969
1634490608.6487849,-0.2961,-0.9326,-0.1465,-37.5115,48.1985,76.1679
1634490608.712368,-0.3545,-0.8772,-0.2166,-48.4733,43.7023,16.9008
1634490608.7772539,-0.3784,-0.8718,-0.2727,-44.3130,16.0687,-11.6031
1634490608.8401291,-0.3296,-0.9001,-0.2505,-26.9084,-14.1298,-70.3130
1634490608.905243,-0.3511,-0.9275,-0.3074,-9.3282,-28.6183,-100.0458
1634490608.9685462,-0.2883,-0.9553,-0.3027,-5.0534,-19.0458,-98.1679
1634490609.032415,-0.0608,-0.9702,-0.2705,8.8092,-23.2061,-132.3588
1634490609.0976331,0.1038,-1.0159,-0.2581,30.9924,-32.5573,-181.2366
1634490609.1611469,0.1917,-1.0310,-0.2422,41.4809,-25.0229,-191.4427
1634490609.224254,0.2612,-0.9546,-0.1523,66.6336,-1.6641,-113.6107
1634490609.288478,0.3887,-0.8872,-0.1167,80.1832,-1.4656,-43.4351
1634490609.352384,0.4624,-0.9231,-0.0876,77.5343,-17.4504,-17.5573
1634490609.415636,0.2590,-0.8882,0.0471,69.6260,26.5038,29.3053
1634490609.481312,0.2625,-0.9663,-0.0151,43.0840,14.3282,101.5115
1634490609.543311,0.4216,-1.0032,0.0032,-11.4427,13.3206,88.3359
1634490609.6080909,0.3130,-1.0286,0.0510,-57.0687,30.1069,22.8626
1634490609.672478,0.1440,-1.0303,-0.0193,-90.3282,8.9237,63.9389
1634490609.73504,0.1099,-0.9983,-0.0745,-109.9160,33.7786,77.1603
1634490609.800368,0.0410,-0.9773,-0.0586,-70.5343,16.0687,83.2595
1634490609.864761,-0.0320,-1.0010,-0.1780,-35.3893,24.4886,96.1756
1634490609.927221,-0.1250,-1.0205,-0.2168,-15.4656,8.9771,90.1985
1634490609.992416,-0.3508,-0.9724,-0.1628,6.9466,18.0763,112.0382
1634490610.0557609,-0.3574,-0.9092,-0.1765,46.3206,21.6565,118.9924
1634490610.119334,-0.3081,-0.8481,-0.1499,87.4275,-19.9008,73.4122
1634490610.183813,-0.3926,-0.8657,-0.1033,93.0076,-25.9313,-0.3053
1634490610.247602,-0.3936,-0.9233,-0.0276,66.6641,-27.9313,-32.2290
1634490610.3116338,-0.3323,-0.8870,0.0696,48.8092,-58.4275,-70.1527
1634490610.375672,-0.2217,-0.9197,0.2046,47.9695,-84.8626,-104.3511
1634490610.4390888,-0.2312,-0.9424,0.1794,50.0763,-73.6794,-102.0611
1634490610.5036879,-0.0671,-0.9768,0.2004,17.7405,-76.4580,-99.1221
1634490610.5687659,-0.0527,-1.0051,0.1848,-35.3893,-66.8931,-77.1221
1634490610.631629,0.0676,-0.9443,0.1882,-64.0458,-48.6947,-28.3435
1634490610.695246,0.1311,-0.9604,0.1763,-63.4580,-4.9924,-15.4427
1634490610.758802,0.1125,-0.9746,0.1045,-55.5573,20.8626,2.4809
1634490610.8228521,0.0308,-1.0195,0.0137,-64.7939,19.4504,48.6183
1634490610.887936,-0.0571,-1.0098,-0.0247,-69.2061,29.9771,107.4504
1634490610.950332,-0.0928,-1.0256,-0.1321,-69.9160,36.8168,122.6641
1634490611.0143108,-0.0994,-0.9985,-0.2034,-77.9160,41.7557,97.0076
1634490611.0798988,-0.1333,-0.9661,-0.2312,-65.5954,37.1527,50.0305
1634490611.142775,-0.1509,-0.9609,-0.3564,-43.8092,10.0000,0.2748
1634490611.207176,-0.1882,-0.8997,-0.3813,-35.2366,5.9771,-49.2443
1634490611.2704482,-0.1292,-0.9165,-0.4209,-29.2977,4.5496,-74.7939
1634490611.334183,-0.1023,-0.9500,-0.4312,-10.5420,1.6336,-73.7405
1634490611.399298,0.0396,-0.9612,-0.4131,2.1756,-9.9695,-82.0229
1634490611.462052,0.0994,-1.0044,-0.3687,42.0916,-18.0763,-92.8015
1634490611.526199,0.1938,-0.8779,-0.3037,64.9160,-37.1908,-54.4122
1634490611.591063,0.0867,-0.9741,-0.2920,89.6718,-24.2824,-61.2748
1634490611.654131,0.2209,-1.0205,-0.2620,89.3359,-22.6031,1.4885
1634490611.718135,0.2976,-1.0188,-0.2549,49.0305,-21.4198,-22.4580
1634490611.782976,0.3821,-1.0020,-0.0754,30.2977,-34.5344,-60.6718
1634490611.846143,0.3164,-0.9221,-0.0452,37.7328,-40.2443,-56.6718
1634490611.9105,0.3491,-0.9170,-0.0649,59.9542,-25.1374,-33.4962
1634490611.9734552,0.4453,-0.9324,-0.0378,38.9695,-36.6336,-29.5191
1634490612.0371041,0.4272,-0.9136,-0.0134,25.0305,-27.9695,-35.9695
1634490612.102186,0.3770,-0.9187,-0.0430,-4.6412,-10.8321,-19.1985
1634490612.1667352,0.1753,-0.9199,-0.0549,-49.9618,21.7023,64.5343
1634490612.229152,0.2021,-0.9924,0.1135,-23.7176,74.4657,181.7634
1634490612.29439,0.2048,-1.0896,-0.0132,-27.3588,82.2519,172.8855
1634490612.357086,0.0999,-1.0386,0.0569,-29.2595,87.5115,120.8244
1634490612.421362,-0.0542,-0.9744,0.0334,2.0458,56.1145,96.0000
1634490612.485783,-0.1440,-0.9619,-0.0112,24.7023,20.0229,78.6489
1634490612.549189,-0.1436,-0.9182,0.0754,42.6641,26.5496,37.7405
1634490612.614049,-0.1680,-0.9841,0.0776,72.4657,-26.1527,-32.6107
1634490612.67807,-0.1790,-0.9475,0.1155,48.3740,-40.2595,-63.8015
1634490612.7410161,-0.1877,-0.9695,0.1455,48.9389,-63.3664,-77.8779
1634490612.805525,0.0383,-0.9502,0.1008,28.0916,-118.5038,-104.1985
1634490612.8700328,0.0791,-1.1077,-0.0171,-29.6031,-128.8550,-149.6031
1634490612.933194,-0.0671,-1.0066,0.0862,-101.7863,-51.1450,-87.3740
1634490612.997647,0.0361,-0.9797,0.1450,-99.1832,18.9924,52.5038
1634490613.061573,0.0952,-1.0154,0.2034,-48.5115,51.8473,136.6641
1634490613.124195,0.0574,-1.0684,0.1223,22.4809,39.9084,156.7099
1634490613.189473,0.0183,-1.0002,-0.0913,31.3130,46.1985,108.7481
1634490613.252314,-0.0957,-0.9878,-0.2192,-24.4275,45.2214,57.6260
1634490613.316581,-0.1704,-0.9326,-0.0999,-62.4962,40.9084,45.8473
1634490613.382619,-0.1445,-0.9534,-0.0732,-46.2595,18.4046,1.0000
1634490613.444101,-0.2190,-1.0259,-0.0627,-19.2061,-11.6870,-51.9160
1634490613.508588,-0.1572,-1.0085,-0.1592,-7.1527,-17.4504,-41.3893
1634490613.5732028,-0.1470,-1.0400,-0.1123,9.1450,-29.7099,-69.0687
1634490613.635938,-0.2454,-1.0303,-0.2222,12.6794,-39.1985,-36.1756
1634490613.700609,-0.0544,-1.0359,-0.2134,-4.6031,-25.0229,10.4962
1634490613.765543,0.1194,-0.9741,-0.1519,-16.3435,-34.0153,-32.3282
1634490613.828127,0.0718,-0.9607,-0.1299,14.9618,-62.5725,-105.4962
1634490613.8929589,0.0513,-0.9246,-0.0779,36.7252,-59.1069,-115.7099
1634490613.956197,-0.0088,-0.9990,-0.0535,58.3359,-50.6183,-60.5344
1634490614.02044,-0.0930,-0.9419,0.0786,64.0916,1.4046,51.8092
1634490614.086208,-0.0920,-1.0913,0.0015,76.4275,30.3969,130.4962
1634490614.147914,-0.0813,-1.0732,0.0293,19.3511,68.9237,122.5496
1634490614.2121978,-0.1519,-1.0154,0.0691,-17.2366,75.2290,84.8779
1634490614.2771652,-0.1245,-0.9963,-0.0735,-60.6183,23.1374,15.5496
1634490614.3400419,-0.1050,-1.0039,-0.0313,-94.7405,17.7405,-42.1450
1634490614.4050581,-0.1145,-0.9749,-0.0098,-59.3740,0.5496,-62.2214
1634490614.468054,0.0156,-0.9648,-0.1360,-19.6794,-31.2137,-60.7328
1634490614.531872,0.0664,-1.0061,-0.1333,4.4351,-41.2061,-71.1145
1634490614.597147,0.0571,-1.0378,-0.1882,-9.5115,-61.7405,-78.3664
1634490614.660347,0.1494,-0.9563,-0.0774,-0.4198,-38.1374,-81.6107
1634490614.7240992,0.1897,-0.9775,-0.0806,48.1679,-68.7252,-76.3435
1634490614.787508,0.1160,-1.0205,0.0020,76.5038,-86.3664,-47.4733
1634490614.851328,0.1375,-0.9878,-0.1746,69.5802,-27.2824,5.6641
1634490614.916287,0.2251,-1.0713,-0.2043,17.8702,-32.7481,3.0153
1634490614.979737,0.2178,-0.9946,-0.1172,-54.0000,23.8092,-0.4885
1634490615.043304,0.1763,-1.0105,-0.0793,-71.8321,57.4275,39.7939
1634490615.1083891,0.1885,-1.0122,-0.1521,-93.8244,84.1069,68.0000
1634490615.1716979,0.0979,-0.9709,-0.1113,-75.5573,75.3282,74.1985
1634490615.235007,0.0774,-0.9871,-0.1729,-39.2672,54.2977,112.3053
1634490615.2992132,-0.0557,-1.0461,-0.2588,-26.3969,39.5802,109.4504
1634490615.362992,-0.1938,-0.9958,-0.1448,6.4962,22.2214,113.2061
1634490615.42702,-0.1680,-0.9529,-0.0676,103.1450,5.3511,94.6336
1634490615.4910321,-0.0706,-0.9641,-0.1504,129.4122,-22.7786,-11.7557
1634490615.5549881,-0.0098,-1.0049,-0.1199,89.0305,-40.3969,-89.6489
1634490615.618989,-0.0457,-1.0613,0.0232,57.3435,-116.5573,-124.5878
1634490615.6839092,-0.0520,-1.0098,0.1079,33.2214,-75.0840,-95.0000
1634490615.747433,0.0425,-1.0833,-0.0161,7.2214,-104.2214,-73.5420
1634490615.8111732,0.0950,-1.0181,-0.0798,-80.6870,-60.2443,-67.9160
1634490615.876174,0.1050,-0.9922,-0.0366,-120.6260,48.2519,-41.4275
1634490615.9389482,0.2083,-0.9453,0.0071,-104.7405,64.2519,-2.6565
1634490616.003189,0.2502,-0.9666,-0.0962,-68.6031,43.1679,38.5649
1634490616.066771,0.2808,-0.9863,-0.1565,-45.0992,31.9389,45.7557
1634490616.130444,0.3108,-0.9866,-0.1777,-17.1298,5.8550,36.8931
1634490616.195334,0.4194,-1.0000,-0.1201,19.9237,-22.8015,-24.0763
1634490616.258528,0.3594,-0.9644,-0.1038,61.6336,-44.9237,-70.6260
1634490616.322206,0.2815,-0.9656,-0.0645,102.1527,-67.2519,-67.1985
1634490616.386397,0.1079,-0.9063,-0.0012,110.6718,-42.8626,-3.9237
1634490616.4511218,-0.0684,-0.9790,0.0161,118.3893,-7.0305,118.8931
1634490616.514245,0.0718,-1.1072,-0.0305,53.3969,38.5954,160.2977
1634490616.578662,0.1152,-1.0449,0.0791,-18.5267,68.2748,80.3282
1634490616.6420531,-0.0144,-1.0103,0.1877,-42.8473,65.7328,31.7023
1634490616.706188,-0.0820,-1.0403,0.0271,-72.3740,34.8550,44.3053
1634490616.7706208,-0.0012,-0.9949,-0.0364,-100.5725,-7.3893,21.4427
1634490616.834493,0.0532,-0.9585,0.0579,-73.9466,-3.2061,-40.3511
1634490616.897938,0.0127,-0.9900,-0.0496,-18.2977,-31.7328,-84.4580
1634490616.961954,0.0117,-1.0371,-0.1523,-8.9237,-41.9924,-75.8779
1634490617.0260742,0.1008,-0.9836,-0.1040,-8.8244,-47.6641,-72.1527
1634490617.089969,0.1467,-0.9912,-0.0007,42.7405,-62.8092,-84.8626
1634490617.153912,0.0857,-0.9644,0.0178,90.3130,-90.9084,-47.8931
1634490617.219501,-0.1006,-0.9995,0.0183,108.3817,-14.0305,28.8702
1634490617.281682,0.1313,-1.0232,-0.0679,66.6260,-31.6183,82.2977
1634490617.345684,0.2354,-1.0483,0.0222,15.1374,-6.4580,16.8855
1634490617.409439,0.2976,-1.0454,0.0986,-18.4886,-15.4962,-41.2824
1634490617.473532,0.1304,-1.0420,-0.0613,-55.3969,-2.4275,-47.1069
1634490617.537141,0.0708,-1.0024,-0.0825,-108.6260,58.2519,4.2672
1634490617.601514,0.1042,-0.9729,-0.0046,-118.5649,78.6412,26.8931
1634490617.665899,0.0779,-0.9539,-0.0479,-74.5725,63.9924,51.3206
1634490617.7295759,0.0637,-1.0073,-0.1277,-29.0763,31.5267,88.8779
1634490617.7940469,-0.0374,-0.9885,-0.0049,23.2443,19.8855,86.0153
1634490617.858603,0.0103,-1.0273,0.0029,116.8168,-17.6031,79.2824
1634490617.921037,0.1006,-1.0759,-0.0510,126.0534,-40.5725,9.6489
1634490617.985302,0.1265,-1.0110,-0.0208,59.5420,-67.9389,-58.2519
1634490618.049002,0.0627,-1.0144,0.0518,26.3817,-101.1221,-90.7252
1634490618.113255,0.1433,-0.9917,0.1172,-0.8931,-100.2519,-87.0992
1634490618.178062,0.0471,-1.0408,-0.0415,-40.2519,-52.5954,-74.9160
1634490618.241034,0.1184,-1.0044,-0.0747,-105.4198,10.0458,-23.7939
1634490618.306282,0.2644,-0.9475,0.0688,-104.0458,28.6336,-3.2137
1634490618.369888,0.4524,-0.9175,0.1016,-35.0229,12.5038,-31.4886
1634490618.432203,0.4241,-0.9399,0.0229,39.6489,-29.0916,-46.3130
1634490618.497437,0.2717,-0.9180,0.0945,92.5802,-62.8626,-27.9008
1634490618.56077,0.0115,-0.9717,0.0295,116.0916,-3.8015,84.4046
1634490618.6242251,0.0110,-1.0588,-0.0229,74.2443,26.5191,147.3512
1634490618.6885939,0.1348,-1.0461,0.1116,24.9389,84.6183,124.7634
1634490618.752119,0.1335,-1.0464,0.1790,-13.9924,88.6870,54.8244
1634490618.816958,-0.0193,-0.9883,0.0527,-45.3588,68.0153,16.9924
1634490618.881092,-0.0757,-1.0073,-0.0686,-107.9313,38.5954,32.9771
1634490618.943872,-0.0073,-1.0271,0.0432,-122.1908,44.1298,11.4275
1634490619.008522,0.0122,-0.9875,0.0186,-75.1145,-8.3206,-41.6412
1634490619.073077,-0.0371,-1.0164,-0.0872,-14.2290,-46.2443,-91.2824
1634490619.1358669,0.0063,-1.0283,-0.1199,19.4198,-79.1221,-84.7099
1634490619.200453,0.0518,-0.9426,-0.0476,47.5420,-88.6794,-76.7176
1634490619.264522,0.0447,-0.9841,-0.0801,82.0687,-82.1145,-65.8779
1634490619.327927,0.0669,-1.0371,-0.1062,58.8702,-86.6183,-22.9771
1634490619.392334,0.0898,-1.0171,-0.1921,19.6489,-31.8702,11.8626
1634490619.456176,0.1040,-1.0125,-0.1350,-38.6565,19.7557,13.7328
1634490619.5200121,0.0908,-1.0212,-0.1196,-72.1527,67.9008,32.5267
1634490619.585254,0.1199,-1.0066,-0.0713,-78.4580,86.3817,51.2748
1634490619.64733,0.0305,-0.9622,0.0020,-27.1450,59.6870,55.5649
1634490619.711571,-0.1260,-0.9836,0.0708,53.0000,70.0000,105.1832
1634490619.7762098,-0.0396,-1.0652,0.0125,102.9466,52.7634,124.8244
1634490619.838784,0.1228,-1.0701,0.0388,98.1298,9.1985,40.9542
1634490619.9040132,0.1123,-1.0054,0.0671,66.5267,-27.2290,-60.6947
1634490619.96751,-0.0547,-1.0454,0.0767,42.1450,-79.7099,-109.3817
1634490620.031158,-0.1636,-0.9187,0.0791,15.8626,-49.5649,-58.9618
1634490620.095962,-0.0803,-1.0156,0.0227,-23.1221,-44.1221,-4.1679
1634490620.15958,0.0857,-1.0088,0.0391,-89.9389,-24.2137,-1.2061
1634490620.2228951,0.1541,-1.0012,0.1130,-97.8702,-18.9466,-29.2443
1634490620.287812,0.2131,-0.9714,0.1284,-55.3282,-0.3664,-52.0992
1634490620.3513868,0.2683,-1.0046,0.1602,12.0000,-34.0687,-49.3130
1634490620.415335,0.2012,-0.9551,0.1360,88.0840,-66.4885,-43.3359
1634490620.479282,-0.1238,-0.9673,0.0769,110.8931,40.1603,24.7328
1634490620.542769,-0.0320,-1.0369,0.0325,72.0458,31.2672,125.5191
1634490620.608114,0.0774,-1.0129,0.0911,15.1374,69.4275,105.6794
1634490620.670811,0.0859,-0.9910,0.1602,-20.9237,99.7939,22.5725
1634490620.733896,-0.0508,-0.9993,0.1250,-45.5649,63.0763,1.7328
1634490620.799205,-0.0291,-0.9883,-0.0283,-103.2214,19.5878,-0.5420
1634490620.864958,0.0254,-1.0388,0.0637,-117.5496,-24.4122,-27.3893
1634490620.926466,0.0112,-1.0339,0.1807,-58.8092,-69.8244,-40.8779
1634490620.9910028,0.1353,-0.9795,0.1450,37.1603,-99.0763,-66.4809
1634490621.054591,0.0510,-0.9836,-0.0342,74.3282,-113.2977,-87.0382
1634490621.118149,-0.0652,-0.9775,-0.0100,57.7252,-73.0840,-44.5802
1634490621.183386,-0.0867,-0.9731,0.0586,50.3359,-25.2824,32.1221
1634490621.246513,0.0447,-1.0500,-0.0540,22.0305,-8.0534,57.1069
1634490621.310679,0.1609,-1.0430,-0.0725,-52.1832,43.5878,15.1374
1634490621.374314,0.0657,-1.0298,-0.0071,-86.4962,85.6183,-31.9313
1634490621.4379158,-0.0242,-0.9778,0.0259,-75.3664,85.5267,-7.5573
1634490621.502395,-0.1563,-0.9502,0.1558,-18.1908,84.0611,72.0076
1634490621.567029,-0.1118,-1.0398,0.1558,86.6947,42.5038,156.1908
1634490621.63012,0.1826,-1.0657,0.0720,99.3435,-11.6260,90.7176
1634490621.694704,0.1584,-1.0305,0.0415,67.2901,-53.9847,-61.8473
1634490621.758181,0.0671,-1.0173,0.1389,18.5496,-103.9618,-124.4733
1634490621.822081,-0.0908,-0.9575,0.1846,19.0000,-73.6718,-91.8550
1634490621.886962,-0.0051,-0.9736,0.0540,-17.6870,-80.7252,-25.2901
1634490621.949975,0.1445,-0.9695,0.0701,-75.9771,-71.2137,-1.7328
1634490622.0131788,0.2424,-0.8381,0.3728,-30.9313,-43.1603,-9.0076
1634490622.0777018,0.2944,-0.9077,0.3423,86.6183,-73.8321,-25.0916
1634490622.141021,-0.0010,-1.0168,0.1111,84.7710,-5.8702,4.1832
1634490622.205209,0.0156,-0.9553,0.1448,31.5725,28.7328,71.5191
1634490622.2700858,0.0913,-0.9409,0.2129,0.6107,53.0916,63.6336
1634490622.332896,0.1475,-0.9653,0.3020,-8.0076,56.2748,31.5878
1634490622.3984241,0.0042,-1.0002,0.2637,-15.0305,61.1145,0.8779
1634490622.46091,-0.0356,-0.9792,0.0884,-58.4427,80.4122,20.1069
1634490622.524937,0.0833,-1.0017,0.0103,-115.6565,23.2366,10.7939
1634490622.5901198,0.0886,-1.0078,0.1060,-129.3206,25.6794,-31.7481
1634490622.654497,0.0652,-0.9912,0.1028,-61.9008,4.8931,-58.1832
1634490622.717033,0.0574,-0.9604,0.0334,8.9618,-30.2443,-61.3359
1634490622.7820349,-0.0652,-0.9993,-0.0239,67.0611,-34.4809,-46.6412
1634490622.84504,0.0745,-1.0569,-0.2424,34.8397,-26.5344,-9.8244
1634490622.9092999,0.1311,-0.9902,-0.0662,-17.6183,-30.3817,-5.8397
1634490622.973269,0.2266,-0.9404,0.0718,7.3969,-30.4733,-6.1221
1634490623.0368068,0.1807,-0.9761,0.0442,44.7405,-43.5878,-16.9618
1634490623.102928,0.1145,-0.9949,-0.0220,44.5573,-27.2901,10.8244
1634490623.16541,0.0889,-1.0154,-0.1902,-4.5573,-11.1985,18.0992
1634490623.228747,0.0393,-1.0391,-0.1179,-81.9618,36.1908,23.8702
1634490623.294015,0.0276,-1.0156,0.0081,-87.7710,44.8626,32.2366
1634490623.357009,-0.0361,-0.9763,0.0564,-33.8931,35.5344,61.4809
1634490623.4210281,-0.1628,-0.9924,0.0376,28.7405,52.6412,96.5420
1634490623.4856598,-0.0767,-1.0103,0.0457,76.0534,68.5038,109.4885
1634490623.54775,0.0684,-1.0483,0.0068,85.2901,18.6412,50.9618
1634490623.612423,0.1531,-0.9993,0.0115,55.5954,-63.2366,-55.1450
1634490623.6769972,0.0029,-1.0088,0.0691,34.7634,-84.3740,-106.9389
1634490623.740053,-0.0217,-1.0139,0.1545,17.1069,-111.7252,-80.0305
1634490623.8051488,0.0020,-0.9788,0.0615,-3.8626,-86.7023,-42.3053
1634490623.869201,0.0002,-0.9905,0.0151,-45.6489,-59.7405,-7.9618
1634490623.931905,0.0742,-0.9646,0.1523,-54.1221,-46.6031,28.5038
1634490623.99651,0.1851,-1.0046,0.1160,-22.7786,-31.2824,34.6183
1634490624.060357,0.2163,-1.0110,0.0469,-9.2443,-45.8168,-3.5725
1634490624.12379,0.1465,-1.0015,0.0164,-7.3817,-52.4122,-7.3359
1634490624.188771,0.1228,-0.9946,-0.0217,-15.7634,-76.9084,17.5344
1634490624.252044,0.1514,-0.9688,-0.0420,-15.8168,-78.3435,7.9924
1634490624.315902,0.1125,-1.0007,-0.0020,-5.6489,-71.4580,4.0076
1634490624.380577,0.1572,-0.9900,-0.0872,2.1298,-58.6870,-1.6641
1634490624.443896,0.1482,-0.9839,-0.1118,-13.0458,-20.9847,-30.1069
1634490624.507976,0.0801,-0.9443,-0.0830,-13.0687,75.3664,-24.8473
1634490624.572181,0.1814,-0.9802,-0.0137,8.2824,146.6412,-7.6107
1634490624.6358101,0.1326,-0.9048,-0.0244,31.9008,208.8168,-22.2137
1634490624.6995761,0.1523,-0.9963,0.0085,14.2214,158.1298,-7.2137
1634490624.76408,0.1780,-1.0647,0.0649,-25.2061,97.6031,36.8092
1634490624.827216,0.1216,-0.9502,0.1074,-33.0076,81.3359,40.3969
1634490624.891466,0.1140,-0.9744,0.1270,-8.0229,39.5649,33.5802
1634490624.954734,0.0271,-1.0889,-0.2112,-14.6336,-11.8626,22.1908
1634490625.020318,0.1409,-1.0144,0.0728,-30.6260,-59.7786,-13.5573
1634490625.085702,-0.1584,-0.9702,-0.0005,-19.1679,-39.4962,-6.3969
1634490625.14706,0.1062,-0.9341,0.0645,21.7786,-8.2901,10.6260
1634490625.2112482,-0.0325,-1.0149,0.0674,49.8397,-13.5954,-3.6565
1634490625.275553,-0.0073,-1.0198,-0.0439,10.0458,-4.7481,14.7863
1634490625.338827,0.0000,-1.0017,-0.0361,-45.2519,-11.4351,22.4886
1634490625.403927,-0.0752,-0.9634,0.0244,-33.4427,-13.2061,15.8015
1634490625.4671092,-0.0884,-0.9692,0.0103,3.2061,-9.2366,9.2901
1634490625.531004,-0.0417,-0.9792,-0.0425,10.4962,-23.6107,-3.2595
1634490625.595962,-0.0305,-1.1267,0.0444,-8.3282,-37.0992,-10.4351
1634490625.659785,-0.0884,-0.8943,-0.0479,-26.6260,-34.2137,0.5420
1634490625.723016,-0.0408,-0.9912,-0.0022,16.0229,-32.3740,-0.0305
1634490625.788192,-0.2070,-1.0022,-0.0334,-3.2901,-29.3817,47.7176
1634490625.850851,-0.0908,-1.0012,0.1023,3.4733,-3.9313,84.1908
1634490625.9152188,-0.0872,-0.9460,0.1648,64.0229,-18.9237,31.6870
1634490625.979258,-0.0139,-0.9182,0.1558,123.6641,-19.7939,-60.1832
1634490626.043018,0.0183,-1.0146,0.1738,113.6260,-50.5725,-117.7328
1634490626.107722,0.0593,-1.0415,0.0725,18.2290,-104.5878,-82.4427
1634490626.1716878,0.1768,-0.8870,0.2190,-55.5802,-45.5573,-38.2824
1634490626.2346728,0.1797,-0.8967,0.2090,-59.3740,-35.0916,-25.7405
1634490626.29982,0.2957,-0.9299,0.2131,-57.1298,-21.7863,-33.0992
